Judul,Penulis,Abstrak
PENYULUHAN SKRINING GIZI DASAR SECARA MANDIRI BERBASIS KECERDASAN BUATAN MACHINE LEARNING PADA SISWA SMA,"I Syafii, A Ridha, V Steffiandry… - … Jurnal Pengabdian pada …, 2023 - jurnal.polsri.ac.id","… melibatkan teknologi berupa kecerdasan buatan. Pemrosesan data terkait kasus-kasus 
yang pernah terjadi sebelumnya dalam teknologi menggunakan machine learning. Penerapan …"
Klasifikasi Algoritma KNN dalam menentukan Penerima Bantuan Langsung Tunai,"R Hamonangan, RK Sari… - Jurnal Informatika …, 2024 - publikasiilmiah.unwahas.ac.id","… Nearest Neighbor (KNN) Algorithm in the data mining classification process. KNN considers 
the … Dalam penelitian ini, penerapan data mining mengikuti langkah-langkah yang ada pada …"
Deep Learning dan Penerapannya dalam Pembelajaran,"A Raup, W Ridwan, Y Khoeriyah… - JIIP-Jurnal Ilmiah …, 2022 - jiip.stkipyapisdompu.ac.id","… sebagai kecerdasan buatan, ada banyak cabang yang dapat kita temui diantaranya adalah 
jaringan saraf tiruan, dan algoritma genetika kecerdasan buatan … dan machine learning yang …"
Peran Kecerdasan Buatan Dalam Pengembangan Sistem Otomatisasi Proses Bisnis,"R Rosidin, R Novianti… - Jurnal Review …, 2024 - journal.universitaspahlawan.ac.id","… machine learning, natural language processing (NLP), dan computer vision (Sophan et al., 
2023). Machine learning … Misalnya, dalam sektor keuangan, algoritma machine learning …"
Systematic Literature Review: Analisis Penerapan Kecerdasan Buatan Dalam Bidang Kesehatan,"MA Thaariq, MDM Baskara… - … Ilmu Komputer dan …, 2024 - conference.upnvj.ac.id","… AI ini terdiri dari berbagai teknik, seperti machine learning, natural language, dan deep 
learning, yang dapat memungkinkan sistem komputer untuk belajar dan beradaptasi dengan …"
TINJAUAN LITERATUR: OPTIMALISASI PENGGUNAAN KECERDASAN BUATAN PADA PERANCANGAN ANTARMUKA E-COMMERCE,"RTRLBR Taufik, RL Bau, DANDA Nggego - Journal of Scientech …, 2022 - idm.or.id","… Technologies such as artificial intelligence and machine learning are playing an important 
role … Using machine learning algorithms, AI can process and analyze big data to understand …"
Penggunaan Kecerdasan Buatan Untuk Personalisasi Pengalaman Belajar,"A Arnadi, A Aslan, AY Vandika - Jurnal Ilmu Pendidikan Dan Kearifan …, 2024 - jipkl.com","… and machine learning algorithms in an educational context to create individually tailored 
learning … This approach leverages AI's ability to analyse big data about each student's learning …"
Machine Learning Untuk Pendidikan: Mengapa dan Bagaimana,"A Fathurohman - Jurnal Informatika Dan Tekonologi …, 2021 - journal.amikveteran.ac.id","… Machine Learning adalah bagian dari kecerdasan buatan (AI) yang membantu komputer 
atau mesin pengajaran belajar dari semua data sebelumnya dan membuat keputusan yang …"
Pemanfaatan Flutter Pada Pengembangan Aplikasi Mobile Ebisnis Penyediaan Bahan Baku Bisnis Katering,"A Herdiansah, D Nurnaningsih… - Jurnal …, 2022 - ejurnal.teknokrat.ac.id","… judul Aplikasi Penjualan Tiket Kelas Pelatihan Berbasis Mobile menggunakan Flutter, 
penelitian ini merupakan penelitian terapan dalam rangka membangun sebuah aplikasi ebisnis …"
Aplikasi Penjualan Tiket Kelas Pelatihan Berbasis Mobile menggunakan Flutter,"FE Krisnada, R Tanone - Jurnal Teknik Informatika Dan …, 2019 - journal.maranatha.edu","… ini adalah aplikasi yang dibuat berupa aplikasi mobile. Data yang diambil masih menggunakan 
database lokal, dan hanya beberapa kelas dan pengguna aplikasi yang digunakan …"
Pembuatan Aplikasi Pemandu Pariwisata Berbasis Mobile Menggunakan Flutter Bagi Masyarakat Jawa Barat,"A Salim, RRA Gamawanto - TEMATIK, 2021 - jurnal.plb.ac.id","… 5) Integrasi Maps Api Dengan Aplikasi Flutter Setelah token berhasil … flutter yang sudah 
dibuat sebelumnya. Berikut adalah gambar proses intergrasi google maps api ke projek flutter: …"
Penggunaan Teknologi Flutter dalam Aplikasi Mobile untuk Pengembangan Kedai Kopi,"B Sudradjat - REMIK: Riset dan E-Jurnal Manajemen …, 2021 - jurnal.polgan.ac.id","… diskon, Merancang aplikasi mobile untuk para pelanggan … yang dimiliki, Merancang aplikasi 
mobile secara cepat dan … sebuah aplikasi mobile dengan menggunakan teknologi flutter …"
